38.1149584185291	65.1088799163521
38.1149584185291	65.1088799163521
38.1149584185291	65.1088799163521
38.1149584185291	65.1088799163521
-1	-1
14.0612742827231	62.5770631415921
9.218134934423	29.0808911595396
17.5771588126127	62.0985825636609
31.7549047068312	75.2816847988662
36.3123052065296	2.62765668363307
48.9546893262988	67.7628440301021
38.3083117818932	89.008636912678
61.9845355353116	67.5867432398057
19.1962502261051	25.9595152937321
79.1524518387941	71.2458602321825
3.43749579461543	10.1871145854101
60.6716084058778	40.8625238296556
38.1401274106743	81.8649997752855
50.7233947316719	27.1316592052575
13.4944375349758	26.612005134185
18.6310325285542	12.5725429185267
72.2662666121228	2.72365925045644
87.1752802390264	61.4163624316503
28.8947518561726	19.8349023240053
62.616712794569	24.6336526841281
78.9986345543474	44.7500111759501
80.6199930518424	5.74926651542015
8.56893481191023	52.0964668887892
4.47587570772653	14.0588431666171
16.1149073412466	53.4481927843923
79.1546828052178	63.2784940418629
9.75286821114146	10.1077641656765
38.4785786254496	37.8509829159416
86.2521681833947	62.8016140377693
48.4517103625985	37.8619549878943
-1	-1
1.01017935874369	27.9075989642337
